frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
551,246,[2312.999046981462 1276.3802633310543 2915.7146381901985 1768.4008578051616],[2518.106689453125 1588.95556640625 2691.866455078125 1677.1728515625],0.65462029,EF10DZT,0.83308195
552,55,[862.0549452083865 1358.11558710741 1574.965621776747 1983.5347958464838],[1108.7796630859375 1744.43408203125 1322.65185546875 1849.44140625],0.642987609,AK64DMV,0.774425786
552,246,[2316.554991455051 1278.6938643606568 2916.5791038387924 1772.825745072832],[2521.439697265625 1595.2115478515625 2693.294921875 1679.4678955078125],0.63972199,EF10DZT,0.563669101
553,55,[860.1378253540647 1361.133588566065 1571.4629590580735 1989.0074727437031],[1113.3857421875 1751.463623046875 1312.002197265625 1847.124267578125],0.658607066,AK64OMV,0.461482359
555,55,[857.058072463188 1367.9925043542576 1568.3498562683478 2001.021094616316],[1105.541748046875 1765.099609375 1306.6959228515625 1855.97802734375],0.670964658,AK64DMV,0.610772149
555,246,[2305.9448412324846 1288.8285271687116 2914.803948432822 1787.123914610839],[2521.341064453125 1609.789306640625 2693.84033203125 1698.596923828125],0.618285358,EF10DZT,0.597200106
557,246,[2300.3209358357303 1295.607522125655 2917.963428635488 1796.3624657289663],[2524.033203125 1611.7840576171875 2693.55224609375 1701.8287353515625],0.631630719,EF10OZT,0.470879792
559,246,[2310.053291496429 1300.4969785923108 2925.342164725756 1804.4876113590976],[2525.8232421875 1621.9998779296875 2700.25390625 1709.1119384765625],0.630344331,EF10DZT,0.413253527
560,55,[846.3182295705858 1392.4453132258345 1561.2990105305269 2032.7167292473173],[1099.742919921875 1794.193603515625 1297.056884765625 1892.405517578125],0.683663368,AK64DMV,0.768197897
562,55,[841.0951203774107 1404.1718203886676 1561.0956757991698 2045.5290568137625],[1095.1666259765625 1799.4254150390625 1299.681884765625 1897.5472412109375],0.701268554,AK64DMV,0.50499442
562,246,[2308.801466988646 1310.1083959086502 2927.9689576271558 1819.5644190657238],[2527.6982421875 1634.3818359375 2709.47021484375 1724.7191162109375],0.635441661,EF10DZT,0.264219775
563,55,[838.4526267703156 1409.6142109502357 1558.8666188132631 2052.569035776821],[1089.9501953125 1809.13330078125 1301.232177734375 1909.16455078125],0.695811808,AK64DMV,0.398057031
564,55,[832.2916274343163 1416.0354335772292 1550.7771863501791 2059.971909594619],[1089.096923828125 1820.887939453125 1295.014404296875 1917.568359375],0.681179404,AK64DMV,0.851574784
565,55,[831.0322804248167 1420.7329018827563 1549.9834884836964 2064.9268110193893],[1090.50830078125 1823.3111572265625 1295.70947265625 1919.2020263671875],0.700566649,AK64DMV,0.581961459
565,246,[2313.564163705305 1319.758050939119 2934.440628081865 1833.1398185819328],[2528.384765625 1642.9808349609375 2716.656005859375 1739.4158935546875],0.651276231,EF10DZT,0.195174242
566,55,[826.6121488752858 1424.8933992458697 1546.6430346634145 2070.998416923768],[1081.722412109375 1829.1719970703125 1293.52734375 1925.2635498046875],0.677884161,AK64DMV,0.548216194
567,55,[825.8469529728861 1429.4778191182727 1549.4389621935804 2078.465380529573],[1079.41943359375 1831.8739013671875 1287.528564453125 1932.5262451171875],0.704676628,AK64DMV,0.551016891
568,55,[824.0378406363591 1433.2253037402365 1547.2141727378369 2083.777995241458],[1076.4891357421875 1834.02490234375 1291.029052734375 1938.766357421875],0.699391961,AK64DMV,0.802383071
569,55,[819.1715156657103 1438.6200859462474 1541.1842606614143 2091.1574002427483],[1078.938720703125 1840.911865234375 1286.534912109375 1943.932861328125],0.680773318,AK64DMV,0.662909891
571,55,[816.27418819033 1449.3597023368775 1543.404542373137 2104.271976929301],[1078.446533203125 1859.71435546875 1283.099853515625 1956.54052734375],0.687182665,AK64DMV,0.611625168
571,246,[2310.7383857695704 1352.0904312320704 2942.3631401281473 1865.2905515729608],[2539.045166015625 1679.9615478515625 2725.781982421875 1768.6820068359375],0.603152514,EF10DZT,0.288367422
572,246,[2318.887032546035 1357.7778985274774 2948.8206820095447 1871.9638641463619],[2535.81689453125 1681.9317626953125 2724.625 1773.7379150390625],0.653439522,EF10DZT,0.300658595
573,246,[2320.2734765935315 1361.1261894374063 2950.7387756439507 1877.6133061029743],[2538.1875 1690.8226318359375 2721.5576171875 1785.7137451171875],0.648194134,EF10DZT,0.292338827
575,55,[804.4932266009444 1468.6218860935212 1542.5281561824697 2131.224936370416],[1064.5169677734375 1879.921875 1280.9263916015625 1984.617919921875],0.705959678,AK64DMV,0.608704205
576,55,[800.705222348414 1476.5748636136047 1540.0281821063725 2139.6070232276647],[1063.4659423828125 1892.625732421875 1277.8172607421875 1989.7012939453125],0.680501342,AK64OMV,0.528264517
577,55,[799.0074564154897 1481.8930854609198 1539.887085774771 2145.062624766515],[1057.891845703125 1889.1910400390625 1279.2550048828125 1995.262939453125],0.662771523,AK64DMV,0.729041596
578,55,[797.4176683466832 1489.6802932424412 1540.7929686027405 2151.2061516414337],[1051.11865234375 1899.3255615234375 1274.94091796875 2004.3050537109375],0.668856561,AK64DMV,0.6456464
579,55,[795.5562809198711 1492.8959158616162 1544.7333861092418 2154.5637203496362],[1051.34033203125 1908.904541015625 1276.7427978515625 2014.411376953125],0.691728055,AK64DMV,0.65980755
580,55,[791.8943814510246 1496.793707674819 1545.857520076837 2157.0994576135686],[1053.0728759765625 1916.0980224609375 1270.27294921875 2014.626708984375],0.7087062,AK64DMV,0.72845188
581,55,[786.4530901912265 1502.0933395421835 1544.5838514712689 2158.996407329597],[1049.7786865234375 1921.725830078125 1269.7186279296875 2021.861328125],0.694546282,AK64OMV,0.414227795
582,55,[783.7261903536055 1508.3533581093825 1547.1471638186053 2160.551570821883],[1049.680908203125 1927.517333984375 1257.4375 2025.173828125],0.686114013,AK64DMV,0.573117431
582,246,[2304.1724183086876 1403.8954913455727 2967.556781442912 1931.3597523046046],[2538.1806640625 1738.4725341796875 2735.4560546875 1836.0325927734375],0.659525096,EF10DZT,0.092805487
583,55,[781.5771906588428 1510.8090480549427 1548.6999549179236 2159.7111703807263],[1047.728759765625 1929.5986328125 1256.5380859375 2031.876220703125],0.681063235,AK64DMV,0.559110431
584,55,[778.1392357252583 1513.5438863997347 1548.6705694689886 2158.6888661268904],[1046.40966796875 1936.8702392578125 1258.965087890625 2039.3887939453125],0.661088526,AK64OMV,0.502916046
584,246,[2304.5053560878246 1409.8820804495992 2973.607149812144 1941.7185351238666],[2539.784423828125 1747.8724365234375 2737.6767578125 1847.84619140625],0.653133154,EF10DZT,0.140159647
585,55,[773.3541071516306 1518.036861349839 1546.5947802876108 2158.2732835548227],[1045.818359375 1951.490966796875 1258.4818115234375 2046.981201171875],0.693235695,AK64DMV,0.526582513
587,55,[765.8136872352834 1528.8546516046792 1544.3892492338782 2158.6254043551626],[1038.860595703125 1967.153076171875 1250.3994140625 2061.489013671875],0.680844188,AK64DMV,0.697009253
589,55,[761.0616724503564 1537.1629156609097 1544.3974849611338 2158.4341498896647],[1029.5228271484375 1976.2576904296875 1248.4920654296875 2075.52783203125],0.702266693,AK64DMV,0.61261542
590,55,[757.3139894627105 1542.661639471025 1543.0284999191817 2158.7620999568294],[1026.71826171875 1982.106201171875 1247.1739501953125 2083.316650390625],0.703086615,AK64DMV,0.642463793
591,55,[752.0866106489566 1549.4670614354648 1539.698444172568 2159.5314368431495],[1026.3511962890625 1987.5494384765625 1250.527587890625 2092.806640625],0.695056379,AK64DMV,0.723192388
592,55,[748.8875945792522 1552.0298404461646 1538.8150693887922 2158.076587869084],[1025.88427734375 1997.480712890625 1247.486572265625 2095.116943359375],0.702461481,AK64DMV,0.270812354
593,55,[745.6892493882466 1557.7609763177402 1538.0698217012832 2158.3488996020824],[1021.02099609375 2002.6915283203125 1244.80078125 2109.2763671875],0.718099058,AK64DMV,0.668275568
594,55,[742.1819834805397 1563.1975621892993 1536.8844989564095 2158.6347544789382],[1021.4086303710938 2013.4061279296875 1233.6484375 2115.0810546875],0.714444399,AK64DMV,0.362849388
595,55,[739.5523881165004 1567.4363849145739 1537.1267771334437 2158.200800060891],[1020.205810546875 2015.19873046875 1236.3958740234375 2121.12744140625],0.725352764,AK64DMV,0.379564664
595,175,[3131.1604708655655 1114.9738861130425 3723.1107144330485 1600.5824783704477],[3367.4541015625 1400.3236083984375 3537.74609375 1493.7542724609375],0.367378861,OU62HIJ,0.38642605
596,55,[736.4769461466815 1573.8590867320265 1535.7471780209114 2159.4208674867505],[1009.1279296875 2024.044189453125 1236.685546875 2130.17724609375],0.701932192,AK64DMV,0.598490053
597,55,[731.330522510845 1584.125095533049 1533.5705482917986 2161.6899331428363],[1004.4091186523438 2032.6871337890625 1239.26904296875 2140.4072265625],0.706202328,AK64DMV,0.707335639
597,246,[2309.8173599998386 1476.0646372801439 2999.0340459904505 2026.6359615459187],[2562.109375 1825.5010986328125 2756.2216796875 1923.0186767578125],0.692542255,EF10DZT,0.372493221
598,55,[728.7455238315636 1590.0695147383913 1532.7380998765545 2161.5357241170127],[1000.2075805664062 2036.9849853515625 1235.540283203125 2143.52392578125],0.697986841,AK64DMV,0.580757627
598,246,[2308.992358643558 1480.2082233994388 2999.5618679854842 2032.4643799503328],[2557.453857421875 1830.66064453125 2756.197998046875 1929.6416015625],0.670356095,EF10DZT,0.469905514
599,55,[725.6100391828861 1594.5080504876255 1531.5867212366913 2160.953219732922],[1000.4366455078125 2050.0859375 1234.4315185546875 2156.145263671875],0.730162263,AK64DMV,0.694501233
599,246,[2309.153485859831 1486.3553338049774 3001.6389037359063 2039.8448158782712],[2561.827880859375 1836.45556640625 2764.357177734375 1935.9239501953125],0.67686671,EF10DZT,0.559830906
600,55,[719.2139805443743 1601.7293817138195 1528.730258326113 2161.4437353615713],[1003.9761962890625 2064.343017578125 1226.398193359375 2160.0],0.730793715,AK64DMV,0.502748074
600,246,[2309.266693444037 1492.714085860815 3003.0915301747777 2046.9414529139603],[2563.9970703125 1840.4169921875 2764.780517578125 1941.922607421875],0.673225462,EF10DZT,0.277799365
601,55,[714.4702755036487 1605.5401797951606 1528.1029435017517 2160.2502234130125],[999.6124877929688 2067.1982421875 1224.483642578125 2160.0],0.732273936,AK64DMV,0.306578571
601,246,[2309.2875111621584 1496.542398648875 3004.00749565092 2051.3360503619597],[2561.15869140625 1842.58544921875 2765.76611328125 1947.314453125],0.658411503,EF10DZT,0.296264478
603,55,[707.1717422456829 1618.9669617529826 1527.3275126717897 2161.2470874283995],[993.4044799804688 2083.29150390625 1218.49609375 2160.0],0.678736329,AK64DMV,0.544973676
606,246,[2313.0833084394153 1524.8012707633943 3014.536245257923 2087.5670580299934],[2568.28173828125 1883.961181640625 2771.0703125 1981.98486328125],0.710583568,EF10DZT,0.573213534
618,246,[2317.2682560125004 1589.2543625108533 3045.670455971853 2158.5246624587066],[2582.83056640625 1966.6805419921875 2793.962890625 2063.55712890625],0.712123096,EF10DZT,0.7134634
618,175,[3208.6377469213385 1206.5338528143527 3837.197222692139 1732.6878757470324],[3471.2783203125 1553.423583984375 3641.8798828125 1633.9427490234375],0.378179163,OU62OYJ,0.12396495
620,246,[2316.9740142585533 1597.6911928160227 3049.4240713793524 2159.9289704187163],[2586.749755859375 1977.895263671875 2793.94091796875 2080.75244140625],0.703267932,EF10DZT,0.158678682
622,246,[2316.899222579101 1607.928893928572 3053.6292357598763 2160.8409423996272],[2588.164306640625 1988.7879638671875 2796.460693359375 2091.01708984375],0.695780873,EF10DZT,0.179397197
627,175,[3246.4278049578347 1244.7668258649348 3846.0150869407958 1776.9815666524398],[3528.19580078125 1612.094970703125 3681.97509765625 1688.154052734375],0.304014325,JU62HYJ,0.3989952
630,175,[3256.343387931022 1257.2522420321852 3845.5714697518174 1794.0012840798008],[3543.45263671875 1594.1033935546875 3700.10595703125 1704.075439453125],0.471638143,JU62HVJ,0.46031453
632,246,[2321.866222237876 1667.853217549472 3082.9724765240644 2160.364853928535],[2598.55224609375 2070.56103515625 2818.25830078125 2160.0],0.724778235,EF10DZT,0.801775969
639,133,[2220.007767076052 1329.79808202781 2852.7915548466826 1829.8411947769594],[2436.96142578125 1662.37158203125 2626.06689453125 1752.899169921875],0.386339217,AF65JKV,0.321380542
640,133,[2220.8508176785676 1332.4579550020158 2856.0495674774825 1834.0775112953183],[2442.29443359375 1660.8804931640625 2613.268798828125 1749.6727294921875],0.483204722,AF65JRV,0.66454779
643,133,[2220.753344317983 1343.9202702496227 2863.7272590830985 1848.7986405684028],[2451.55859375 1680.304931640625 2635.2197265625 1759.29150390625],0.468199342,AF65JKY,0.349344346
644,133,[2220.4211056952017 1348.1344286262856 2864.8364052860807 1853.9828263378672],[2437.60107421875 1682.337158203125 2621.047119140625 1762.93359375],0.278633296,AF65JKY,0.440728335
645,133,[2221.071456468902 1352.3444855427815 2868.1015453741297 1860.1104295851414],[2441.20703125 1686.365478515625 2629.81689453125 1768.941650390625],0.50734657,AF65JKV,0.513721983
646,133,[2220.6443050131684 1355.0445610517788 2869.4370583488035 1864.380225906548],[2437.4365234375 1691.5689697265625 2623.380859375 1769.5294189453125],0.314548522,AF65JKV,0.516221681
647,175,[3323.5473082565686 1343.1330792884278 3844.1356380985117 1902.7069782193103],[3645.3896484375 1696.98779296875 3796.25830078125 1800.774169921875],0.334956139,OS62HIJ,0.184126557
648,133,[2221.738010355204 1364.1331201443236 2872.7061721640193 1876.4900474245405],[2449.29345703125 1701.9232177734375 2629.2109375 1794.4002685546875],0.353969961,AF65JKV,0.19529976
649,133,[2222.651674695343 1367.635955797785 2875.288143953585 1880.6843818841987],[2442.9501953125 1701.090087890625 2634.922119140625 1794.2783203125],0.395250857,AF65JKV,0.478153746
650,133,[2223.1272794104616 1372.2612311592306 2877.1635767251855 1886.195342476477],[2451.02734375 1713.7635498046875 2641.2998046875 1800.8192138671875],0.468397826,AF65JKV,0.637196722
651,133,[2222.5292747635294 1376.3073308531332 2877.25224052032 1891.711610351282],[2448.09375 1725.2149658203125 2642.558349609375 1800.144287109375],0.312824011,AR65JKV,0.540467389
653,133,[2223.9607653331573 1383.7031833125136 2879.9858282775426 1902.0187047511602],[2458.111328125 1731.83935546875 2644.09765625 1815.85986328125],0.600715518,AF65JKV,0.585430242
654,133,[2223.379312965697 1388.5483892805569 2880.888902032907 1908.0142904184013],[2458.23046875 1733.666748046875 2638.455322265625 1822.63916015625],0.648010135,AF65JKV,0.733091299
655,133,[2223.5280238167384 1392.998705921354 2882.052219073528 1914.148525317276],[2459.192138671875 1738.7252197265625 2641.8857421875 1820.6165771484375],0.57805115,AF65JKV,0.390762976
658,133,[2227.164876269718 1408.0643039719653 2892.4982497897486 1933.0035567578484],[2456.10400390625 1753.4857177734375 2658.5380859375 1844.6378173828125],0.535645902,AF65JKV,0.490227602
659,133,[2228.6597721468283 1412.5995188073875 2895.173931247226 1938.7332616060608],[2463.94921875 1764.5108642578125 2654.60888671875 1850.1947021484375],0.526522517,AF65JKV,0.295963094
660,133,[2231.375506201638 1417.7560585162566 2900.394055572194 1944.9003976419738],[2462.415283203125 1771.5457763671875 2668.160400390625 1855.8695068359375],0.426686883,AF65JKV,0.508808108
661,133,[2231.7262130681665 1421.458471740968 2902.7895026482756 1948.708568843107],[2465.672607421875 1770.9239501953125 2670.369140625 1860.7554931640625],0.383688658,AF65JKV,0.645830747
662,133,[2231.853364196433 1425.017072357053 2903.953133895172 1954.517268652169],[2469.26318359375 1778.0687255859375 2668.3193359375 1866.2398681640625],0.584289432,AF65JKV,0.749886688
663,133,[2231.8285182690497 1430.8586056803044 2905.7765726326243 1962.3054810679876],[2470.8447265625 1780.0213623046875 2669.6728515625 1871.0584716796875],0.617854953,AR65JKV,0.47044814
664,133,[2231.2707919908057 1434.1341410373182 2906.451923740188 1966.8948559246353],[2473.342529296875 1786.341064453125 2675.18701171875 1874.3583984375],0.614038765,AF65JKV,0.28145292
665,133,[2232.563014119877 1439.7367145134967 2909.8520135771223 1973.2002358108984],[2484.905517578125 1784.9732666015625 2674.22412109375 1877.0093994140625],0.291229218,AR65JKY,0.477231531
666,133,[2234.8259828191294 1445.7687733824491 2912.5732739918803 1979.9755620422238],[2481.6435546875 1796.9805908203125 2675.8134765625 1896.5863037109375],0.65191555,AF65JKV,0.232547611
668,133,[2237.2122039696824 1454.6393670222828 2918.353669345036 1990.5310859146489],[2485.57958984375 1809.684814453125 2676.967529296875 1900.17626953125],0.558597386,AF65JKV,0.407213389
669,133,[2238.6094408013446 1459.3402773893713 2922.207973231864 1997.2456410516888],[2479.69482421875 1817.2159423828125 2687.27197265625 1905.3306884765625],0.445195287,AF65JKV,0.759888152
